55360.9240   3.33e-11  9.95e-12  >0.2TeV     MAGIC       ph/cm^2/s^1
55362.9123   4.22e-11  1.02e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55244.5250   1.47e-09  1.26e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55245.5200   6.58e-10  1.87e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55246.4290   5.25e-10  1.37e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55247.3920   2.58e-10  8.11e-12  >0.2TeV     VERITAS     ph/cm^2/s^1
55265.0000   4.00e-10  5.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55267.0000   4.00e-10  5.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55268.0000   4.00e-10  5.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55269.0000   4.20e-10  6.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55270.0000   2.60e-10  6.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55271.0000   3.50e-10  4.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55272.0000   2.50e-10  4.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55273.0000   2.00e-10  4.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55274.0000   1.60e-10  3.00e-11  >0.2TeV     VERITAS     ph/cm^2/s^1
55141.5008   5.75e-08  2.06e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55144.5008   3.34e-08  1.67e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55147.5008   6.33e-08  1.79e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55150.5008   7.53e-08  2.20e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55153.5008   2.91e-08  1.41e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55156.5008   5.55e-08  1.95e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55159.5008   6.01e-08  1.79e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55162.5008   8.79e-08  2.16e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55165.5008   3.96e-08  1.38e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55168.5008   8.40e-08  1.87e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55171.5008   6.71e-08  1.93e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55174.5008   6.00e-08  1.74e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55177.5008   6.05e-08  1.81e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55180.5008   1.21e-07  2.40e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55183.5008   7.61e-08  1.95e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55186.5008   8.28e-08  1.88e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55189.5008   7.41e-08  1.97e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55192.5008   9.65e-08  2.48e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55195.5008   9.48e-08  2.37e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55198.5008   1.05e-07  2.39e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55201.5008   9.58e-08  2.38e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55204.5008   1.08e-07  2.38e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55207.5008   8.40e-08  2.26e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55210.5008   9.29e-08  2.15e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55213.5008   6.70e-08  1.79e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55216.5008   5.62e-08  1.62e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55219.5008   6.77e-08  1.90e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55222.5008   5.27e-08  1.56e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55225.5008   4.99e-08  1.42e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55228.5008   4.84e-08  1.51e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55231.5008   9.13e-08  2.05e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55234.5008   5.66e-08  1.74e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55237.5008   6.05e-08  1.82e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55240.5008   4.82e-08  1.56e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55243.5008   1.43e-07  2.71e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55246.5008   8.16e-08  2.32e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55249.5008   6.63e-08  1.96e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55252.5008   5.02e-08  1.83e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55255.5008   2.39e-08  9.99e-09  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55258.5008   7.64e-08  2.07e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55261.5008   4.48e-08  1.54e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55264.5008   3.92e-08  1.41e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55267.5008   7.58e-08  2.09e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55270.5008   4.92e-08  1.48e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55273.5008   5.41e-08  1.59e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55276.5008   8.15e-08  1.95e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55279.5008   6.89e-08  1.89e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55282.5008   4.71e-08  1.76e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55285.5008   5.37e-08  1.54e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55288.5008   3.84e-08  1.31e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55291.5008   3.60e-08  1.40e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55294.5008   4.77e-08  1.59e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55297.5008   7.96e-08  2.12e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55300.5008   4.62e-08  1.59e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55303.5008   2.11e-08  1.15e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55306.5008   7.76e-08  2.00e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55309.5008   8.18e-08  2.15e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55312.5008   1.06e-07  2.45e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55315.5008   1.40e-07  2.54e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55318.5008   9.76e-08  2.10e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55321.5008   9.38e-08  2.23e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55324.5008   7.30e-08  1.93e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55327.5008   9.36e-08  2.10e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55330.5008   6.43e-08  1.76e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55333.5008   7.07e-08  2.13e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55336.5008   7.85e-08  2.02e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
55339.5008   4.99e-08  1.61e-08  0.3-3GeV    Fermi-LAT   ph/cm^2/s^1
